Combined Feature,Weight,Class
correlation_test_dist_11_angl_4,0.22704609727434466,Class 0,correlation,test,dist,11,angl,4
correlation_test_dist_12_angl_1,-0.11277846843628359,Class 0,correlation,test,dist,12,angl,1
correlation_test_dist_12_angl_2,-0.15805765828794138,Class 0,correlation,test,dist,12,angl,2
correlation_test_dist_12_angl_3,-0.08629488327744816,Class 0,correlation,test,dist,12,angl,3
correlation_test_dist_12_angl_4,-0.18861994118027692,Class 0,correlation,test,dist,12,angl,4
correlation_test_dist_13_angl_1,0.23574093931869644,Class 0,correlation,test,dist,13,angl,1
correlation_test_dist_13_angl_2,-0.041797611956186476,Class 0,correlation,test,dist,13,angl,2
correlation_test_dist_13_angl_3,0.04094347716559832,Class 0,correlation,test,dist,13,angl,3
correlation_test_dist_13_angl_4,0.08071146781744232,Class 0,correlation,test,dist,13,angl,4
correlation_test_dist_14_angl_1,-0.022434247428801513,Class 0,correlation,test,dist,14,angl,1
correlation_test_dist_14_angl_2,-0.0444624617330065,Class 0,correlation,test,dist,14,angl,2
correlation_test_dist_14_angl_3,-0.37512551786062287,Class 0,correlation,test,dist,14,angl,3
correlation_test_dist_14_angl_4,0.02199475141914231,Class 0,correlation,test,dist,14,angl,4
correlation_test_dist_15_angl_1,-0.0973412837509331,Class 0,correlation,test,dist,15,angl,1
correlation_test_dist_15_angl_2,0.0027413322124365536,Class 0,correlation,test,dist,15,angl,2
correlation_test_dist_15_angl_3,0.1411318492043323,Class 0,correlation,test,dist,15,angl,3
correlation_test_dist_15_angl_4,-0.03545326681329719,Class 0,correlation,test,dist,15,angl,4
correlation_test_dist_16_angl_1,0.04297538865441908,Class 0,correlation,test,dist,16,angl,1
correlation_test_dist_16_angl_2,0.07872681083386768,Class 0,correlation,test,dist,16,angl,2
correlation_test_dist_16_angl_3,0.014844881386746778,Class 0,correlation,test,dist,16,angl,3
correlation_test_dist_16_angl_4,0.024200684972860875,Class 0,correlation,test,dist,16,angl,4
dissimilarity_test_dist_3_angl_1,0.42311646517227985,Class 0,dissimilarity,test,dist,3,angl,1
dissimilarity_test_dist_3_angl_2,0.24163920476151413,Class 0,dissimilarity,test,dist,3,angl,2
dissimilarity_test_dist_3_angl_3,-0.07295143279406258,Class 0,dissimilarity,test,dist,3,angl,3
dissimilarity_test_dist_3_angl_4,0.03968755539871349,Class 0,dissimilarity,test,dist,3,angl,4
dissimilarity_test_dist_5_angl_1,-0.022233028688917855,Class 0,dissimilarity,test,dist,5,angl,1
dissimilarity_test_dist_5_angl_2,-0.010834483287863517,Class 0,dissimilarity,test,dist,5,angl,2
dissimilarity_test_dist_5_angl_3,0.05502744743022858,Class 0,dissimilarity,test,dist,5,angl,3
dissimilarity_test_dist_5_angl_4,0.09501682902635,Class 0,dissimilarity,test,dist,5,angl,4
dissimilarity_test_dist_2_angl_1,0.025276942362168597,Class 0,dissimilarity,test,dist,2,angl,1
dissimilarity_test_dist_2_angl_2,-0.3821679402760281,Class 0,dissimilarity,test,dist,2,angl,2
dissimilarity_test_dist_2_angl_3,0.6481175031594202,Class 0,dissimilarity,test,dist,2,angl,3
dissimilarity_test_dist_2_angl_4,0.05010626089616754,Class 0,dissimilarity,test,dist,2,angl,4
dissimilarity_test_dist_8_angl_1,-0.06543490453223288,Class 0,dissimilarity,test,dist,8,angl,1
dissimilarity_test_dist_8_angl_2,-0.03422102320774467,Class 0,dissimilarity,test,dist,8,angl,2
dissimilarity_test_dist_8_angl_3,-0.07274170515205114,Class 0,dissimilarity,test,dist,8,angl,3
dissimilarity_test_dist_8_angl_4,-0.015930752232225398,Class 0,dissimilarity,test,dist,8,angl,4
dissimilarity_test_dist_4_angl_1,0.05581445656517592,Class 0,dissimilarity,test,dist,4,angl,1
dissimilarity_test_dist_4_angl_2,0.1072744335870306,Class 0,dissimilarity,test,dist,4,angl,2
dissimilarity_test_dist_4_angl_3,0.05740614261500632,Class 0,dissimilarity,test,dist,4,angl,3
dissimilarity_test_dist_4_angl_4,-0.005706297826071793,Class 0,dissimilarity,test,dist,4,angl,4
dissimilarity_test_dist_1_angl_1,-0.6677533623123195,Class 0,dissimilarity,test,dist,1,angl,1
dissimilarity_test_dist_1_angl_2,-0.9728331562069588,Class 0,dissimilarity,test,dist,1,angl,2
dissimilarity_test_dist_1_angl_3,-0.04319014310748237,Class 0,dissimilarity,test,dist,1,angl,3
dissimilarity_test_dist_1_angl_4,-0.32143633602518307,Class 0,dissimilarity,test,dist,1,angl,4
dissimilarity_test_dist_6_angl_1,-0.011030377616350506,Class 0,dissimilarity,test,dist,6,angl,1
dissimilarity_test_dist_6_angl_2,-0.018528368363887715,Class 0,dissimilarity,test,dist,6,angl,2
dissimilarity_test_dist_6_angl_3,0.0548914630200672,Class 0,dissimilarity,test,dist,6,angl,3
dissimilarity_test_dist_6_angl_4,0.1056456370489176,Class 0,dissimilarity,test,dist,6,angl,4
dissimilarity_test_dist_7_angl_1,0.033169403346011705,Class 0,dissimilarity,test,dist,7,angl,1
dissimilarity_test_dist_7_angl_2,-0.35815032477449815,Class 0,dissimilarity,test,dist,7,angl,2
dissimilarity_test_dist_7_angl_3,0.10420384725539833,Class 0,dissimilarity,test,dist,7,angl,3
dissimilarity_test_dist_7_angl_4,-0.24423735914166178,Class 0,dissimilarity,test,dist,7,angl,4
dissimilarity_test_dist_9_angl_1,-0.05842517061300345,Class 0,dissimilarity,test,dist,9,angl,1
dissimilarity_test_dist_9_angl_2,-0.08167303505853063,Class 0,dissimilarity,test,dist,9,angl,2
dissimilarity_test_dist_9_angl_3,-0.41475380645308757,Class 0,dissimilarity,test,dist,9,angl,3
dissimilarity_test_dist_9_angl_4,-0.018528368363905034,Class 0,dissimilarity,test,dist,9,angl,4
